literature_id,reaction_id,conversion_rate,conversion_rate_unit,conversion_rate_error,product_yield,product_yield_unit,product_yield_error,regioselectivity,stereoselectivity,enantiomeric_excess,enantiomeric_excess_unit
PMID32645255,reaction_6,12.0,%,,,,,Position not specified.,,,
PMID32645255,reaction_7,99.0,%,,,,,Halogenation at C3 position.,,,
PMID32645255,reaction_8,52.0,%,,,,,Halogenation at C3 position.,,,
PMID32645255,reaction_9,97.0,%,,,,,Halogenation at C3 position.,,,
PMID32645255,reaction_10,99.0,%,,,,,"Position not specified, likely C3.",,,
PMID32645255,reaction_11,35.0,%,,,,,"Position not specified, likely C3.",,,
PMID32645255,reaction_12,96.0,%,,,,,"Position not specified, likely C3.",,,
PMID32645255,reaction_13,41.0,%,,,,,"Position not specified, assumed C3 based on other substrates.",,,
PMID32645255,reaction_14,78.0,%,,,,,"Position not specified, assumed C3 based on other substrates.",,,
PMID32645255,reaction_15,67.0,%,,,,,Position not specified.,,,
PMID32645255,reaction_16,95.0,%,,,,,"Position not specified, assumed C3 based on other substrates.",,,
PMID32645255,reaction_17,100.0,%,,,,,Position not specified.,,,
PMID32645255,reaction_18,,,,,,,"Not regioselective, two monobrominated products formed.",,,
PMID32645255,reaction_19,81.0,%,,,,,Position not specified.,,,
PMID32645646,reaction_1,,,,,,,,,,
PMID32645646,reaction_2,,,,,,,,,,
PMID32645646,reaction_3,,,,,,,,,,
PMID32645646,reaction_4,,,,,,,,,,
PMID32645646,reaction_5,,,,,,,,,,
PMID32645646,reaction_6,,,,,,,,,,
PMID32650010,reaction_1,,,,,,,,,,
PMID32651359,reaction_1,,,,,,,,,,
PMID32651359,reaction_2,,,,,,,,,,
PMID32651359,reaction_3,,,,,,,,,,
PMID32651359,reaction_4,,,,,,,"Integration occurred exclusively at TTAA tetranucleotide sequences in the pUC19 target plasmid. Four specific integration sites were sequenced: bp 635–638, bp 1568–1571, bp 1582–1585, and bp 2646–2649.",,,
PMID32651359,reaction_5,,,,,,,,,,
PMID32651359,reaction_6,,,,,,,,,,
PMID32653619,reaction_1,,,,,,,,,,
PMID32653619,reaction_2,,,,,,,,,,
PMID32653619,reaction_3,,,,,,,,,,
PMID32653619,reaction_4,,,,,,,,,,
PMID32653636,reaction_1,100.0,%,,90.0,%,,,The enzyme is specific for L-amino acids.,,
PMID32658470,reaction_1,,,,,,,,,,
PMID32658470,reaction_2,,,,,,,,,,
PMID32658470,reaction_3,,,,,,,,,,
PMID32658470,reaction_4,,,,,,,,,,
PMID32658470,reaction_5,,,,,,,,,,
PMID32658470,reaction_6,,,,,,,,,,
PMID32658470,reaction_7,,,,,,,,,,
PMID32658470,reaction_8,,,,,,,,,,
PMID32658470,reaction_9,,,,,,,,,,
PMID32659422,reaction_1,,,,,,,,,,
PMID32659673,reaction_1,,,,,,,,,,
PMID32659673,reaction_2,,,,,,,,,,
PMID32659673,reaction_3,,,,,,,,,,
PMID32659673,reaction_4,,,,,,,,,,
PMID32659673,reaction_5,,,,,,,,,,
PMID32661062,reaction_1,,,,,,,2ß-hydroxylation,,,
PMID32661062,reaction_2,,,,,,,2α-hydroxylation,,,
PMID32661062,reaction_3,,,,,,,2α-hydroxylation,,,
PMID32661062,reaction_4,,,,,,,Oxidation at C-20 position,,,
PMID32661062,reaction_5,,,,,,,Oxidation at C-20 to form the C20-tricarboxylic acid GA25,,,
PMID32661062,reaction_6,,,,,,,2ß-hydroxylation,,,
PMID32661062,reaction_7,,,,,,,Desaturation,,,
PMID32661062,reaction_8,,,,,,,Desaturation,,,
PMID32661062,reaction_9,,,,,,,2ß-hydroxylation,,,
PMID32661062,reaction_10,,,,,,,Oxidation at C-20 position,,,
PMID32661062,reaction_11,,,,,,,Oxidation at C-20 to form the C19-GA GA9,,,
PMID32661062,reaction_12,,,,,,,2ß-hydroxylation,,,
PMID32661062,reaction_13,,,,,,,2ß-hydroxylation,,,
PMID32661062,reaction_14,,,,,,,2ß-hydroxylation,,,
PMID32661062,reaction_15,,,,,,,2ß-hydroxylation and desaturation,,,
PMID32661062,reaction_16,,,,,,,2α-hydroxylation,,,
PMID32661062,reaction_17,,,,,,,2ß-hydroxylation,,,
PMID32661581,reaction_1,,,,,,,,,,
PMID32661581,reaction_2,,,,,,,,,,
PMID32663477,reaction_1,,,,,,,,,,
PMID32663477,reaction_2,,,,,,,,,,
PMID32663477,reaction_3,,,,,,,,,,
PMID32663477,reaction_4,,,,,,,,,,
PMID32663558,reaction_1,,,,,,,,,,
PMID32668380,reaction_1,,,,,,,,,,
PMID32668380,reaction_2,,,,,,,,,,
PMID32668380,reaction_3,,,,,,,,,,
PMID32671046,reaction_1,,,,,,,,,,
PMID32671046,reaction_2,,,,,,,,,,
PMID32671046,reaction_3,,,,,,,,,,
PMID32671046,reaction_4,,,,,,,,,,
PMID32672300,reaction_1,100.0,%,,,,,,"Modest stereoselectivity, producing the (R)-enantiomer.",60.0,%
PMID32672300,reaction_2,99.0,%,,,,,,,99.0,%
PMID32672300,reaction_3,99.0,%,,,,,,,98.0,%
PMID32672300,reaction_4,99.0,%,,,,,,,94.0,%
PMID32672300,reaction_5,89.0,%,,,,,,,33.0,%
PMID32672300,reaction_6,99.0,%,,,,,,,98.0,%
PMID32672300,reaction_7,79.0,%,,,,,,,88.0,%
PMID32672300,reaction_8,87.0,%,,,,,,,97.0,%
PMID32672300,reaction_9,81.0,%,,,,,,,96.0,%
PMID32672300,reaction_10,84.0,%,,,,,,,93.0,%
PMID32672300,reaction_11,88.0,%,,,,,,,60.0,%
PMID32672300,reaction_12,91.0,%,,,,,,,85.0,%
PMID32672300,reaction_13,35.0,%,,,,,82:18 (4a:5a),Product 4a ee: 87% (R); Product 5a ee: 9% (S),,
PMID32672300,reaction_14,45.0,%,,,,,>99:1 (4b:5b),Product 4b ee: 97% (R),,
PMID32672300,reaction_15,36.0,%,,,,,>99:1 (4c:5c),Product 4c ee: 45% (S),,
PMID32672300,reaction_16,,,,,,,,WT has a specific enantiopreference (not specified).,,
PMID32672300,reaction_17,,,,,,,,,51.0,%
PMID32672300,reaction_18,,,,,,,,,99.0,%
PMID32672300,reaction_19,,,,,,,,,99.0,%
PMID32672300,reaction_20,,,,,,,,,94.0,%
PMID32672300,reaction_21,,,,,,,,,34.0,%
PMID32672300,reaction_22,,,,,,,,,89.0,%
PMID32672300,reaction_23,,,,,,,,,34.0,%
PMID32672300,reaction_24,,,,,,,,,99.0,%
PMID32672300,reaction_25,,,,,,,,,98.0,%
PMID32672300,reaction_26,,,,,,,,,74.0,%
PMID32672300,reaction_27,,,,,,,,,21.0,%
PMID32672300,reaction_28,,,,,,,,,15.0,%
PMID32672300,reaction_29,,,,,,,,,56.0,%
PMID32672300,reaction_30,,,,,,,,,99.0,%
PMID32672300,reaction_31,,,,,,,,,99.0,%
PMID32672300,reaction_32,,,,,,,,,98.0,%
PMID32672300,reaction_33,,,,,,,,,33.0,%
PMID32672300,reaction_34,,,,,,,,,95.0,%
PMID32676302,reaction_1,,,,,,,,,,
PMID32676302,reaction_2,,,,,,,,,,
PMID32676302,reaction_3,,,,,,,,,,
PMID32676302,reaction_4,,,,,,,,,,
PMID32681381,reaction_1,,,,,,,,,,
PMID32681807,reaction_1,,,,,,,,,,
PMID32681807,reaction_2,,,,,,,,,,
PMID32682073,reaction_1,,,,,,,,,,
PMID32682073,reaction_2,,,,,,,,,,
PMID32682073,reaction_3,,,,,,,,,,
PMID32682073,reaction_4,,,,,,,,,,
PMID32682073,reaction_5,,,,,,,,,,
PMID32682073,reaction_6,,,,,,,,,,
PMID32682073,reaction_7,,,,,,,,,,
PMID32682073,reaction_8,,,,,,,,,,
PMID32682073,reaction_9,,,,,,,,,,
PMID32682073,reaction_10,,,,,,,,,,
PMID32683523,reaction_1,,,,,,,,,,
PMID32683863,reaction_1,,,,,,,,,,
PMID32685828,reaction_1,,,,,,,,,,
PMID32685828,reaction_2,,,,,,,Cleavage occurs at the A536-L537 site. Other sites are digested at a slower rate.,,,
PMID32686865,reaction_1,,,,,,,,,,
PMID32686865,reaction_2,,,,,,,,,,
PMID32687799,reaction_1,,,,,,,,,,
PMID32687799,reaction_2,,,,,,,,,,
PMID32687799,reaction_3,,,,,,,,,,
PMID32687799,reaction_4,,,,,,,,,,
PMID32688200,reaction_1,,,,,,,,,,
PMID32688200,reaction_2,,,,,,,,,,
PMID32703443,reaction_1,,,,,,,,,,
PMID32703443,reaction_2,,,,,,,,,,
PMID32703443,reaction_3,,,,,,,,,,
PMID32703443,reaction_4,,,,,,,,,,
PMID32710850,reaction_1,,,,,,,,,,
PMID32710850,reaction_2,,,,,,,,,,
PMID32710850,reaction_3,,,,,,,,,,
PMID32710850,reaction_4,,,,,,,,,,
PMID32714915,reaction_1_free_enzyme,75.5,%,,,,,,,,
PMID32714915,reaction_2_immobilized_enzyme,,,,,,,,,,
PMID32716961,reaction_1,,,,,,,Specific for Lysine 9 on Histone H3,Demethylates H3K9me2 and H3K9me1,,
PMID32716961,reaction_2,,,,,,,Specific for Lysine 9 on Histone H3,Demethylates H3K9me2 and H3K9me1,,
PMID32716961,reaction_3,,,,,,,Specific for Lysine 9 on Histone H3,Demethylates H3K9me2 and H3K9me1,,
PMID32716961,reaction_4,,,,,,,Specific for Lysine 9 on Histone H3,Demethylates H3K9me2 and H3K9me1,,
PMID32716961,reaction_5,,,,,,,Specific for Lysine 9 on Histone H3,Demethylates H3K9me2 and H3K9me1,,
PMID32716961,reaction_6,,,,,,,Specific for Lysine 9 on Histone H3,Demethylates H3K9me2 and H3K9me1,,
PMID32716961,reaction_7,,,,,,,Specific for Lysine 9 on Histone H3,Demethylates H3K9me2 and H3K9me1,,
PMID32716961,reaction_8,,,,,,,Specific for Lysine 9 on Histone H3,Demethylates H3K9me2 and H3K9me1,,
PMID32716961,reaction_9,,,,,,,,,,
PMID32717224,reaction_1,,,,,,,,,,
PMID32717856,reaction_1,,,,,,,Adds a CCA sequence to the 3'-end of tRNA.,,,
PMID32717856,reaction_2,,,,,,,Adds a CCA sequence to the 3'-end of tRNA.,,,
PMID32717856,reaction_3,,,,,,,Adds a CCA sequence to the 3'-end of tRNA.,,,
PMID32717856,reaction_4,,,,,,,Adds a CCA sequence to the 3'-end of tRNA.,,,
PMID32717856,reaction_5,,,,,,,Analysis of reaction products by LOTTE-seq showed that CCA1 accepts the complete sets of cytosolic and mitochondrial tRNAs.,,,
PMID32717856,reaction_6,,,,,,,Analysis of reaction products by LOTTE-seq showed that CCA2 accepts the complete sets of cytosolic and mitochondrial tRNAs. No significant differences in substrate selection compared to CCA1 were observed.,,,
PMID32719456,reaction_1,,,,,,,,,,
PMID32719456,reaction_2,,,,,,,,,,
PMID32719456,reaction_3,,,,,,,,,,
PMID32719456,reaction_4,,,,,,,,,,
PMID32723819,reaction_1,,,,,,,"The profile of oxidized oligomers showed a dominance of products with an even number of sugar units, which is typical for LPMOs acting on crystalline chitin.",,,
PMID32723819,reaction_2,,,,,,,,,,
PMID32729375,reaction_1,,,,,,,,,,
PMID32729375,reaction_2,,,,,,,,,,
PMID32729375,reaction_3,,,,,,,,,,
PMID32729375,reaction_4,,,,,,,,,,
PMID32729393,reaction_1,,,,,,,,,,
PMID32729393,reaction_2,,,,,,,,,,
PMID32729393,reaction_3,,,,,,,,,,
PMID32729393,reaction_4,,,,,,,,,,
PMID32729393,reaction_5,,,,,,,,,,
PMID32729393,reaction_6,,,,,,,,,,
PMID32729393,reaction_7,,,,,,,,,,
PMID32729393,reaction_8,,,,,,,,,,
PMID32729393,reaction_9,,,,,,,,,,
PMID32729393,reaction_10,,,,,,,,,,
PMID32730353,reaction_1,,,,,,,,,,
PMID32730353,reaction_2,,,,,,,,,,
PMID32730353,reaction_3,,,,,,,,,,
PMID32730353,reaction_4,,,,1.3,fold increase vs wild-type,,,,,
PMID32730563,reaction_1,,,,,,,,,,
PMID32730563,reaction_2,,,,,,,,,,
PMID32730563,reaction_3,,,,,,,,,,
PMID32731629,reaction_1a,,,,,,,,,,
PMID32731629,reaction_1b,,,,,,,,,,
PMID32732027,reaction_1,95.0,%,,100.0,% relative activity,,,,,
PMID32732027,reaction_2,,,,30.5,% relative activity,,,,,
PMID32732027,reaction_3,,,,100.0,% relative activity,,,,,
PMID32732027,reaction_4,,,,75.0,% relative activity,,,,,
PMID32732027,reaction_5,,,,30.4,% relative activity,,,,,
PMID32732027,reaction_6,,,,6.9,% relative activity,,,,,
PMID32732027,reaction_7,,,,20.2,% relative activity,,,,,
PMID32732027,reaction_8,,,,39.0,% relative activity,,,,,
PMID32732027,reaction_9,,,,5.0,% relative activity,,,,,
PMID32732027,reaction_10,,,,52.5,% relative activity,,,,,
PMID32732027,reaction_11,,,,15.5,% relative activity,,,,,
PMID32732027,reaction_12,,,,5.0,% relative activity,,,,,
PMID32732027,reaction_13,,,,5.0,% relative activity,,,,,
PMID32732027,reaction_14,,,,5.0,% relative activity,,,,,
PMID32732027,reaction_15,,,,37.4,% relative activity,,,,,
PMID32732027,reaction_16,,,,58.0,% relative activity,,,,,
PMID32732027,reaction_17,,,,6.5,% relative activity,,,,,
PMID32732027,reaction_18,,,,36.2,% relative activity,,,,,
PMID32732027,reaction_19,,,,5.0,% relative activity,,,,,
PMID32732027,reaction_20,,,,80.0,% relative activity,,,,,
PMID32732035,reaction_1,,,,,,,,,,
PMID32732035,reaction_2,,,,,,,,"The enzyme exhibits a ~30-fold preference for the (+)-borneol enantiomer over (-)-borneol at pH 7.0, based on a comparison of kcat/Km values (538.4 vs 17.7 sec⁻¹mM⁻¹).",,
PMID32732035,reaction_3,,,,,,,,,,
PMID32732035,reaction_4,,,,,,,,,,
PMID32732035,reaction_5,,,,,,,,,,
PMID32732035,reaction_6,,,,,,,,,,
PMID32732043,reaction_1,,,,,,,"Highly regioselective for the C13 position of linoleic acid, producing 13S-HpODE as the major product. No 9-hydroperoxy-11,12-octadecadienoic acid (9S-HpODE) was detected.","Produces 13(S)-hydroperoxy-9,11-octadecadienoic acid, indicating S-stereoselectivity.",,
PMID32732043,reaction_2,,,,,,,,,,
PMID32732435,reaction_1,,,,0.15,mM,,,,,
PMID32735861,reaction_1,,,,,,,,,,
PMID32735861,reaction_2,,,,,,,,,,
PMID32735861,reaction_3,,,,,,,,,,
PMID32735861,reaction_4,,,,,,,,,,
PMID32735861,reaction_5,,,,,,,,,,
PMID32735861,reaction_6,,,,,,,,,,
PMID32736636,reaction_1,,,,25.0,g/L,,,,,
PMID32736636,reaction_2,,,,5.1,g/L,± 0.4,,,,
PMID32736636,reaction_3,40.0,%,,3.6,g/L,,,,,
PMID32736636,reaction_4,23.0,%,,2.7,g/L,± 0.2,,,,
PMID32736636,reaction_5,40.0,%,,5.3,g/L,± 0.6,,,,
PMID32736636,reaction_6,,,,,,,,,,
PMID32736692,reaction_1,,,,,,,,,,
PMID32736692,reaction_2,,,,,,,,,,
PMID32736692,reaction_3,,,,,,,,,,
PMID32736692,reaction_4,,,,,,,,,,
PMID32736692,reaction_5,,,,,,,,,,
PMID32736692,reaction_6,,,,,,,,,,
PMID32738969,reaction_1,,,,,,,,,,
PMID32738969,reaction_2,,,,,,,,,,
PMID32744783,reaction_1,,,,,,,,,,
PMID32745463,reaction_1,,,,,,,,,,
PMID32745463,reaction_2,,,,,,,,,,
PMID32745463,reaction_3,,,,,,,,,,
PMID32745463,reaction_4,,,,,,,,,,
PMID32745735,reaction_1,,,,,,,,,,
PMID32747548,reaction_1,,,,,,,Exclusive cleavage at the C14′–C13′ double bond.,,,
PMID32747548,reaction_2,,,,,,,"Exclusive cleavage at the C14′–C13′ double bond, indicating the terminal polar group does not influence the site of cleavage.",,,
PMID32747548,reaction_3,,,,,,,"Exclusive cleavage at the C14′–C13′ double bond, indicating that cleavage specificity is not determined by the length of the distal end of the substrate.",,,
PMID32747548,reaction_4,,,,,,,"Exclusive cleavage at the C14′–C13′ double bond, demonstrating that substrate ring hydroxylation is tolerated.",,,
PMID32747548,reaction_5,,,,,,,Specific cleavage at the C14′–C13′ double bond.,,,
PMID32748014,reaction_1,,,,,,,,,,
PMID32750321,reaction_1,,,,,,,,,,
PMID32750321,reaction_2,,,,,,,,,,
PMID32750321,reaction_3,,,,,,,,,,
PMID32750477,reaction_1,,,,,,,,,,
PMID32752273,reaction_1,,,,,,,,,,
PMID32761262,reaction_1,,,,,,,,,,
PMID32761262,reaction_2,,,,,,,,,,
PMID32761262,reaction_3,,,,,,,,,,
PMID32761262,reaction_4,,,,,,,,,,
PMID32761262,reaction_5,,,,,,,,,,
PMID32761262,reaction_6,,,,,,,,,,
PMID32761262,reaction_7,,,,,,,,,,
PMID32761540,reaction_1,,,,,,,,,,
PMID32761540,reaction_2,,,,,,,,,,
PMID32762529,reaction_1,,,,,,,,,,
PMID32763398,reaction_1,,,,,,,,,,
PMID32763398,reaction_2,,,,,,,,,,
PMID32763398,reaction_3,,,,,,,,,,
PMID32763398,reaction_4,,,,,,,,,,
PMID32763398,reaction_5,,,,,,,,,,
PMID32763515,reaction_1,,,,,,,,,,
PMID32764148,reaction_1,,,,,,,,,,
PMID32768460,reaction_1,,,,,,,,,,
PMID32768460,reaction_2,,,,,,,,,,
PMID32768525,reaction_1,,,,,,,,,,
PMID32768525,reaction_2,,,,,,,,,,
PMID32770005,reaction_1,,,,,,,,,,
PMID32770005,reaction_2,,,,,,,,,,
PMID32770005,reaction_3,,,,,,,,,,
PMID32770699,reaction_1,,,,,,,,,,
PMID32770699,reaction_2,,,,,,,,,,
PMID32770699,reaction_3,,,,,,,,,,
PMID32770699,reaction_4,,,,,,,,,,
PMID32770699,reaction_5,,,,,,,,,,
PMID32770699,reaction_6,,,,,,,,,,
PMID32770699,reaction_7,,,,,,,,,,
PMID32770699,reaction_8,,,,,,,,,,
PMID32771627,reaction_1,,,,29.96,g/L,± 2.69,,"Wild-type strain exclusively produced R,R-2,3-Butanediol under microaerobic conditions.",,
PMID32771627,reaction_2,,,,,,,,,,
PMID32775880,reaction_1,,,,,,,,,,
PMID32776205,reaction_1,,,,,,,,,,
PMID32776205,reaction_2,,,,,,,,,,
PMID32776205,reaction_3,,,,,,,,,,
PMID32776704,reaction_1,,,,,,,,"The enzyme shows a clear preference for the (R,S)-SAM diastereomer over the (S,S)-SAM diastereomer.",,
PMID32776704,reaction_2,0.5,%,,52.0,nM,,,,,
PMID32777304,reaction_1,,,,,,,,,,
PMID32777304,reaction_2,,,,,,,,,,
PMID32777304,reaction_3,,,,,,,,,,
PMID32786824,reaction_1,,,,,,,,,,
PMID32786824,reaction_2,,,,,,,,,,
PMID32786824,reaction_3,,,,,,,,,,
PMID32786824,reaction_4,,,,,,,,,,
PMID32786835,reaction_1,,,,,,,,,,
PMID32786835,reaction_2,,,,,,,,,,
PMID32786835,reaction_3,,,,,,,,,,
PMID32786835,reaction_4,,,,,,,,,,
PMID32786835,reaction_5,,,,,,,,,,
PMID32786835,reaction_6,,,,,,,,,,
PMID32786835,reaction_7,,,,,,,,,,
PMID32786835,reaction_8,,,,,,,,,,
PMID32786835,reaction_9,,,,,,,,,,
PMID32786835,reaction_10,,,,,,,,,,
PMID32786835,reaction_11,,,,,,,,,,
PMID32786835,reaction_12,,,,,,,,,,
PMID32786835,reaction_13,,,,,,,,,,
PMID32787249,reaction_1,,,,,,,,,,
PMID32787249,reaction_2,,,,,,,,,,
PMID32787249,reaction_3,,,,,,,,,,
PMID32787249,reaction_4,,,,,,,,,,
PMID32787249,reaction_5,,,,,,,,,,
PMID32787249,reaction_6,,,,,,,,,,
PMID32787249,reaction_7,,,,,,,,,,
PMID32789939,reaction_1,,,,,,,,,,
PMID32789939,reaction_2,,,,,,,,,,
PMID32789939,reaction_3,,,,,,,,,,
PMID32789939,reaction_4,,,,,,,,,,
PMID32789939,reaction_5,,,,,,,,,,
PMID32789939,reaction_6,,,,,,,,,,
PMID32789939,reaction_7,56.2,%,,,,,,"Produces (1S,2S)-trans-2-aminocyclopentanol",99.0,%
PMID32789939,reaction_8,58.1,%,,26.3,%,,,"Produces (1S,2S)-trans-2-aminocyclohexanol",99.0,%
PMID32789939,reaction_9,53.4,%,,,,,,"Produces (1S,2R)-cis-2-amino-1-indanol",99.0,%
PMID32789939,reaction_10,55.4,%,,,,,,Produces (S)-2-amino-3-methyl-1-butanol,99.0,%
PMID32789939,reaction_11,53.6,%,,,,,,Produces (S)-2-amino-1-butanol,99.0,%
PMID32789939,reaction_12,50.5,%,,,,,,Produces (S)-2-amino-2-phenylethanol,99.0,%
PMID32789939,reaction_13,50.4,%,,,,,,Produces (S)-2-amino-2-(4-chlorophenyl)ethanol,99.0,%
PMID32789939,reaction_14,50.2,%,,,,,,Produces (S)-2-amino-2-(4-bromophenyl)ethanol,99.0,%
PMID32789939,reaction_15,50.2,%,,,,,,Produces (S)-2-amino-2-(4-fluorophenyl)ethanol,99.0,%
PMID32789939,reaction_16,91.3,%,,,,,,Produces (S)-2-amino-3-methyl-1-butanol,99.0,%
PMID32789939,reaction_17,85.4,%,,,,,,Produces (S)-2-amino-1-butanol,99.0,%
PMID32789939,reaction_18,93.6,%,,75.0,%,,,Produces (S)-2-amino-2-phenylethanol,99.0,%
PMID32789939,reaction_19,92.9,%,,,,,,Produces (S)-2-amino-2-(4-chlorophenyl)ethanol,99.0,%
PMID32789939,reaction_20,85.7,%,,,,,,Produces (S)-2-amino-2-(4-bromophenyl)ethanol,99.0,%
PMID32789939,reaction_21,78.5,%,,,,,,Produces (S)-2-amino-2-(4-fluorophenyl)ethanol,99.0,%
PMID32792488,reaction_1,,,,,,,,,,
PMID32792488,reaction_2,,,,,,,,,,
PMID32792488,reaction_3,,,,,,,,,,
PMID32792488,reaction_4,,,,,,,,,,
PMID32796124,reaction_1,,,,,,,,,,
PMID32797038,reaction_1,,,,,,,,,,
PMID32797038,reaction_2,,,,,,,,,,
PMID32800918,reaction_1,,,,,,,,,,
PMID32803057,reaction_1,,,,92.2,%,,,,,
PMID32803057,reaction_2,100.0,%,,98.3,%,,,,,
PMID32805427,reaction_1,,,,,,,,,,
PMID32808246,reaction_1,,,,100.0,%,,,Produces the (S)-epoxide.,99,%
PMID32808246,reaction_2,,,,51.0,%,,,Produces the (S)-epoxide.,97,%
PMID32808246,reaction_3,,,,90.0,%,,,Produces the (S)-epoxide.,99,%
PMID32808246,reaction_4,,,,50.0,%,,,Produces the (S)-epoxide.,99,%
PMID32808246,reaction_5,,,,34.0,%,,,Produces the (S)-epoxide.,95,%
PMID32808246,reaction_6,,,,85.0,%,,,Produces the (S)-epoxide.,99,%
PMID32808246,reaction_7,,,,29.0,%,,,Produces the (S)-epoxide.,99,%
PMID32808246,reaction_8,,,,69.0,%,,,Produces the (S)-epoxide.,99,%
PMID32808246,reaction_9,,,,100.0,%,,,Produces the (R)-sulfoxide.,84,%
PMID32808246,reaction_10,,,,87.0,%,,,Produces the (R)-sulfoxide.,20,%
PMID32808246,reaction_11,,,,100.0,%,,,Produces the (R)-sulfoxide.,68,%
PMID32808246,reaction_12,,,,100.0,%,,,Produces the (R)-sulfoxide.,90,%
PMID32808246,reaction_13,,,,67.0,%,,,Produces the (R)-sulfoxide.,61,%
PMID32808246,reaction_14,,,,80.0,%,,,Produces the (R)-sulfoxide.,59,%
PMID32808246,reaction_15,,,,100.0,%,,,Produces the (R)-sulfoxide.,89,%
PMID32818435,reaction_1,,,,,,,,,,
PMID32818435,reaction_2,,,,,,,,,,
PMID32818435,reaction_3,,,,,,,,,,
PMID32819558,reaction_1,,,,,,,,,,
PMID32821414,reaction_1,,,,,,,,,,
PMID32822119,reaction_1,99.8,%,,208.3,g L-1 d-1,,,"Asymmetric reduction to produce the (S)-enantiomer, (S)-ET-5.",99.9,%
PMID32823946,reaction_1,,,,,,,,,,
PMID32827973,reaction_1,,,,,,,,,,
PMID32827973,reaction_2,,,,,,,,,,
PMID32827973,reaction_3,,,,,,,,,,
PMID32827973,reaction_4,,,,,,,,,,
PMID32827973,reaction_5,,,,,,,,,,
PMID32828286,reaction_1,,,,,,,,,,
PMID32828286,reaction_2,,,,,,,,,,
PMID32828292,reaction_1,,,,,,,The enzyme demethylates N6-methyladenosine (m6A) within RNA. The study specifically demonstrated this activity on PD-L1 mRNA.,,,
PMID32828830,reaction_1,,,,,,,,,,
PMID32828830,reaction_2,,,,,,,,,,
PMID32829175,reaction_1,,,,,,,,,,
PMID32829175,reaction_2,,,,,,,,,,
PMID32829175,reaction_3,,,,,,,,,,
PMID32829175,reaction_4,,,,,,,,,,
PMID32829175,reaction_5,,,,,,,,,,
PMID32829175,reaction_6,,,,,,,,,,
PMID32829175,reaction_7,,,,,,,,,,
PMID32830039,reaction_1,,,,,,,,,,
PMID32830039,reaction_2,,,,,,,,,,
PMID32830039,reaction_3,,,,,,,,,,
PMID32835992,reaction_1,,,,,,,,,,
PMID32835992,reaction_2,,,,,,,,,,
PMID32835992,reaction_3,,,,,,,,,,
PMID32835992,reaction_4,,,,,,,,,,
PMID32835992,reaction_5,,,,,,,,,,
PMID32835992,reaction_6,,,,,,,,,,
PMID32843629,reaction_1,,,,,,,,,,
PMID32844401,reaction_1,,,,,,,,,,
PMID32846049,reaction_1,79.0,%,,79.0,%,,,,,
PMID32846049,reaction_2,99.0,%,,99.0,%,,,,,
PMID32846049,reaction_3,,,,,,,,,,
PMID32846049,reaction_4,,,,,,,,,,
PMID32846049,reaction_5,,,,,,,,,,
PMID32847739,reaction_1,82.0,%,,,,,Introduces a double bond at the Δ12 position.,,,
PMID32847739,reaction_2,53.0,%,,,,,Introduces a double bond at the Δ12 position of a C16:1 fatty acid. The enzyme preferred oleic acid (C18:1) over palmitoleic acid (C16:1).,,,
PMID32847739,reaction_3,4.6,%,,,,,"Introduces a double bond at the Δ15 position, showing weak D15 desaturase activity.",,,
PMID32847739,reaction_4,54.0,%,,,,,,,,
PMID32847739,reaction_5,10.0,%,,,,,,,,
PMID32851479,reaction_1,,,,,,,,,,
PMID32851479,reaction_2,,,,,,,,,,
PMID32851479,reaction_3,,,,,,,,,,
PMID32851826,reaction_1,,,,,,,,,,
PMID32851826,reaction_2,,,,,,,,,,
PMID32851826,reaction_3,,,,,,,,,,
PMID32861756,reaction_1,,,,,,,,,,
PMID32861756,reaction_2,,,,,,,,,,
PMID32861756,reaction_3,,,,,,,,,,
PMID32866191,reaction_1,,,,,,,,,,
PMID32866191,reaction_2,,,,,,,,,,
PMID32869209,reaction_1,,,,,,,,,,
PMID32869209,reaction_2,,,,,,,,,,
PMID32869209,reaction_3,,,,,,,,,,
PMID32869209,reaction_4,,,,,,,,,,
PMID32869209,reaction_5,,,,,,,"Side reaction (oxidation on the furan ring) is predicted to be more probable than the desired ether cleavage, reducing luminescence yield.",,,
PMID32869209,reaction_6,,,,,,,"Side reaction (oxidation on the furan ring) is predicted to be more probable than the desired ether cleavage, reducing luminescence yield.",,,
PMID32869209,reaction_7,,,,,,,,,,
PMID32869209,reaction_8,,,,,,,"Side reactions such as sulfoxidation or oxidation of the neighboring carbon are assumed to be likely, decreasing the yield of the desired ether cleavage.",,,
PMID32869889,reaction_1,,,,,,,,,,
PMID32869889,reaction_2,,,,,,,,,,
PMID32869889,reaction_3,,,,,,,,,,
PMID32869889,reaction_4,,,,,,,,,,
PMID32869889,reaction_5,,,,,,,,,,
PMID32869889,reaction_6,,,,,,,,,,
PMID32869889,reaction_7,,,,,,,,,,
PMID32869889,reaction_8,,,,,,,,,,
PMID32869889,reaction_9,,,,,,,,,,
PMID32869889,reaction_10,,,,,,,,,,
PMID32869889,reaction_11,,,,,,,,,,
PMID32869889,reaction_12,,,,,,,,,,
PMID32869889,reaction_13,,,,,,,,,,
PMID32869889,reaction_14,,,,,,,,,,
PMID32869889,reaction_15,,,,,,,,,,
PMID32869889,reaction_16,,,,,,,,,,
